id,iess_code,job_worker,ocupational_structure,detail_job,wage
ec_302050000008,302050000008,CAPITÁN (PATRÓN COSTANERO SIN LABORES DE TÉCNICO PESQUERO),A1,CAMARÓN BLANCO SIN CABEZA (POR LIBRA),0.044
ec_302050000012,302050000012,CAPITÁN (PATRÓN COSTANERO SIN LABORES DE TÉCNICO PESQUERO),A1,PINCHAGUA MORENILLA CHUHUECO  (POR TONELADA),0.3249
ec_302050000001,302050000001,CAPITÁN ( DE PESCA PATRÓN DE ALTURA DE PESCA PATRÓN COSTANERO DE PESCA),B3,ATÚN (POR TONELADA),7.0293
ec_302050000002,302050000002,EL PESCA (RESPONSABLE DE LAS LABORES TÉCNICAS DE PESCA),B3,ATÚN (POR TONELADA),7.0293
ec_302050000009,302050000009,PESCA,B3,CAMARÓN BLANCO SIN CABEZA (POR LIBRA),0.0423
ec_302050000013,302050000013,PESCA,B3,PINCHAGUA MORENILLA CHUHUECO (POR TONELADA),0.313
ec_302050000003,302050000003,JEFE DE CUBIERTA,D2,ATÚN (POR TONELADA),2.9209
ec_302050000004,302050000004,JEFE DE MÁQUINA,D2,ATÚN (POR TONELADA),2.9209
ec_302050000005,302050000005,MAQUINISTA,D2,ATÚN (POR TONELADA),2.9209
ec_302050000010,302050000010,MAQUINISTA (ACEITERO MOTORIZADO),D2,CAMARÓN BLANCO SIN CABEZA (POR LIBRA),0.0177
ec_302050000014,302050000014,MAQUINISTA,D2,PINCHAGUA MORENILLA CHUHUECO (POR TONELADA),0.1827
ec_302050000015,302050000015,JEFE DE CUBIERTA,D2,PINCHAGUA MORENILLA CHUHUECO (POR TONELADA),0.1223
ec_302050000016,302050000016,JEFE DE MÁQUINA,D2,PINCHAGUA MORENILLA CHUHUECO (POR TONELADA),0.1168
ec_302050000006,302050000006,AYUDANTE DE MAQUINISTA,E2,ATÚN (POR TONELADA),2.8748
ec_302050000007,302050000007,TRIPULANTE,E2,ATÚN (POR TONELADA),1.8686
ec_302050000011,302050000011,TRIPULANTE,E2,CAMARÓN BLANCO SIN CABEZA (POR LIBRA),0.0149
ec_302050000017,302050000017,AYUDANTE DE MAQUINISTA,E2,PINCHAGUA MORENILLA CHUHUECO (POR TONELADA),0.1172
ec_302050000018,302050000018,TRIPULANTES PANGUERO COCINERO Y DEMÁS PESCADORES,E2,PINCHAGUA MORENILLA CHUHUECO (POR TONELADA),0.1134
ec_1507500000001,1507500000001,JEFE DE COBRANZAS,B2,COMERCIALIZACIÓN Y VENTA DE PRODUCTOS,478.75
ec_1507500000002,1507500000002,JEFE DE ADMINISTRACIÓN,B2,,478.75
ec_1507500000003,1507500000003,JEFE DE COMPRAS,B2,,478.75
ec_1507500000004,1507500000004,JEFE DE IMPORTACIONES,B2,,478.75
ec_1507500000005,1507500000005,JEFE DE DISTRIBUCIÓN,B2,,478.75
ec_1507500000009,1507500000009,JEFE DE VENTAS/POSTVENTA,B2,,478.75
ec_1507500000010,1507500000010,SUPERVISOR DE VENTAS,B3,,475.72
ec_1507500000011,1507500000011,ANALISTA DE ADMINISTRACIÓN,C1,,474.26
ec_1507500000012,1507500000012,ANALISTA FINANCIERO / CRÉDITO / COBRANZAS,C1,,474.26
ec_1510000000001,1510000000001,VENDEDOR SENIOR / EJECUTIVO DE VENTAS SENIOR AL POR MAYOR Y MENOR,C1,,474.26
ec_1510000000002,1510000000002,ASESOR DE POSTVENTA,C1,,474.26
ec_1510000000003,1510000000003,DESPACHADOR DE TERMINAL,C1,COORDINAR DESPACHO DE COMBUSTIBLE A LAS ESTACIONES DE OPERACIÓN Y CONTROL DE TANQUEROS PARA QUE SALGAN CON LA MEDIDA CORRECTA DE COMBUSTIBLE Y COLOCAR SELLOS DE SEGURIDAD EN LOS COMPARTIMENTOS,474.26
ec_1520000000004,1520000000004,JEFE DE PISTA,C2,ENCARGADO DE RECEPCIÓN DE COMBUSTIBLES CARRO TANQUE Y SUPERVISAR ATENCIÓN AL CLIENTE,472.5
ec_1507500000027,1507500000027,VENDEDOR JUNIOR / EJECUTIVO DE VENTAS JUNIOR AL POR MAYOR Y MENOR,C3,INCLUYE VENDEDOR DE LUBRICANTES CARBURANTES Y ADITIVOS,471.58
ec_1520000000005,1520000000005,DESPACHADOR COMBUSTIBLE/ISLERO,E2,INCLUYE ISLERO,465.61
ec_1520000000006,1520000000006,VULCANIZADOR,E2,,465.61
ec_1520000000007,1520000000007,AYUDANTE DE MECÁNICA,E2,INCLUYE CAMBIADOR DE ACEITE,465.61
ec_410000000002,410000000002,JEFE DE CAMPO PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,B1,RESPONSABLE  Y REPRESENTANTE DE LA EMPRESA DE SER EL ADMINISTRADOR  DE LA OPERACIÓN Y DEMÁS FACES DEL CAMPO.  MINAS/ CANTERAS Y YACIMIENTOS,803.71
ec_403132000009,403132000009,JEFE DE PLANTA PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,B2,RESPONSABLE Y REPRESENTANTE DE LA EMPRESA PARA LA OPERACIÓN Y MANTENIMIENTO DE LA PLANTA.,769.95
ec_430000000013,430000000013,JEFE DE YACIMIENTOS / RESERVORIOS,B2,RESPONSABLE  Y REPRESENTANTE DE LA EMPRESA PARA SUPERVISAR COORDINA Y EJECUTA LAS ACTIVIDADES RELACIONADAS CON EL ESTUDIO DEL ESTADO DE LOS POZOS Y YACIMIENTOS. MANEJA LA INFORMACIÓN CONFIDENCIAL Y  TÉCNICA DEL YACIMIENTO. ,769.95
ec_430000000014,430000000014,JEFE DE RELACIONES COMUNITARIAS PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,B2,RESPONSABLE Y REPRESENTANTE DE LA EMPRESA PARA INSTRUMENTAR LA POLÍTICA DE RELACIONES DE LA EMPRESA CON LAS COMUNIDADES Y AUTORIDADES. PROMUEVE Y PARTICIPA EN PROGRAMAS DE BENEFICIOS PARA LA COMUNIDAD Y REALIZA ACTIVIDADES TENDIENTES A MEJORAR LA IMAGEN DE LA EMPRESA. RESPONSABLE DE LA RESPONSABILIDAD SOCIAL. ,769.95
ec_430000000015,430000000015,JEFE DE OPERACIONES PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,B2,RESPONSABLE  Y REPRESENTANTE DE LA EMPRESA  PARA  LA COORDINACIÓN DE LA OPERACIÓN  PROPORCIONA UNA GUÍA DE TRABAJO  Y EVALÚA EL DESEMPEÑO DE LA OPERACIÓN. RESPONSABLE  DIRECTA DE LAS OPERACIONES  EN CAMPO. ,769.95
ec_430000000016,430000000016,RESPONSABLE DE DISCIPLINA,B2,CONCEPTUALIZAN Y DISEÑAN FACILIDADES DE ACUERDO A LA DISCIPLINA ANTE REQUERIMIENTOS PUNTUALES.,769.95
ec_403111000057,403111000057,SUPERVISOR DE  OPERACIONES PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,B3,RESPONSABLE DE LAS INSTALACIONES DE PRODUCCIÓN ALMACENAMIENTO ETC.   PROPORCIONA UNA GUÍA DE TRABAJO  Y EVALÚA EL DESEMPEÑO DE OPERADORES DE PRODUCCIÓN QUE LE REPORTAN DIRECTAMENTE.,736.69
ec_403111000059,403111000059,SUPERVISOR DE MANTENIMIENTO PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,B3,SUPERVISA A UN GRUPO DE PERSONAS VERIFICA LA EJECUCIÓN DE PROGRAMAS DE MANTENIMIENTO CONTROLA LOS COSTOS DE ACUERDO A LA  ESPECIALIZACIÓN EN CADA DISCIPLINA,736.69
ec_403111000060,403111000060,SUPERVISOR DE SALUD SEGURIDAD AMBIENTE Y CALIDAD PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,B3,SUPERVISA Y COORDINA LA IMPLEMENTACIÓN DE PROGRAMAS DE SEGURIDAD AMBIENTE SALUD Y CALIDAD. RECONOCE EVALÚA Y CONTROLA LOS FACTORES QUE PUEDEN AFECTAR A LA EFICIENCIA DE LAS OPERACIONES DE TRABAJO. DESARROLLA Y RECOMIENDA MEDIDAS PARA CONTROLAR O REDUCIR LOS PROBLEMAS DE SALUD. DEBE ESTAR BIEN INFORMADO ACERCA DE LOS REGLAMENTOS DE SALUD.,736.69
ec_430000000011,430000000011,INSPECTOR DE HIDROCARBUROS,B3,CONTROLAR Y FISCALIZAR  LA CALIDAD CANTIDAD INSTALACIONES OBRAS EN LAS ACTIVIDADES PETROLERAS. ,736.69
ec_430000000012,430000000012,INSPECTOR DE OLEODUCTOS,B3,CONTROLAR Y FISCALIZAR  LA CALIDAD CANTIDAD INSTALACIONES OBRAS EN LAS ACTIVIDADES PETROLERAS. ,736.69
ec_430000000017,430000000017,INGENIERO DE YACIMIENTOS/RESERVORIOS,B3,ANALIZAR LAS ACTIVIDADES DE INGENIERÍA DEL RESERVORIO ASÍ COMO LA EJECUCIÓN DE TRABAJOS Y ACONDICIONAMIENTO DE POZOS DE PETRÓLEOS,736.69
ec_430000000018,430000000018,INGENIERO PETROFÍSICO,B3,INTERPRETA LOS REGISTROS ELÉCTRICOS DEL YACIMIENTO Y COLABORA CON LAS DEMÁS ACTIVIDADES DE SU DISCIPLINA,736.69
ec_430000000019,430000000019,INGENIERO DE FACILIDADES Y CONSTRUCCIÓN PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,B3,RESPONSABLE DE EJECUTAR Y MONITOREAR LOS PROYECTOS DE ACUERDO A LA ESPECIALIZACIÓN O DISCIPLINA,736.69
ec_430000000020,430000000020,INGENIERO DE MANTENIMIENTO PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,B3,RESPONSABLE DE RESOLVER PROBLEMAS TÉCNICOS PARA ASEGURAR LA CONFORMIDAD DEL EQUIPO Y LA MAQUINARIA CON PROCEDIMIENTOS DE PRODUCCIÓN Y ESPECIFICACIONES DE PROCESOS RELACIONADOS CON LA MECÁNICA LA MAQUINARIA EL INSTRUMENTO Y LOS TRABAJOS ELÉCTRICOS CIVILES Y OTROS.,736.69
ec_430000000021,430000000021,INGENIERO DE PROYECTOS PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,B3,RESPONSABLE DE LAS ACTIVIDADES DE DESARROLLO DE PROYECTOS DESARROLLANDO EL ALCANCE DEL PROYECTO CONJUNTAMENTE CON LAS ÁREAS SOLICITANTES  PROPONIENDO LAS ALTERNATIVAS NECESARIAS COORDINANDO LA PREPARACIÓN DEL DISEÑO DE PROYECTOS E INSPECCIONANDO SU IMPLEMENTACIÓN.,736.69
ec_430000000022,430000000022,INGENIERO DE OPERACIONES PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,B3,REALIZA ACTIVIDADES DE OPERACIONES  EN LOS DIFERENTES PROCESOS DE CAMPO DE ACUERDO A LA DISCIPLINA.,736.69
ec_430000000023,430000000023,SUPERVISOR DE FACILIDADES Y CONSTRUCCIÓN PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,B3,SUPERVISA QUE LAS OBRAS CIVILES SE DESARROLLEN BAJOS NORMAS DE CALIDAD Y DE ACUERDO A ESPECIFICACIONES PACTADAS INICIALMENTE ENTRE LA COMPAÑÍA Y LOS CONTRATISTAS.,736.69
ec_430000000024,430000000024,SUPERVISOR DE PROYECTOS PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,B3,RESPONSABLE DE LA EJECUCIÓN DE OBRAS EN PROYECTOS,736.69
ec_430000000025,430000000025,SUPERVISOR RELACIONES COMUNITARIAS PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,B3,MANTENER RELACIONES CON REPRESENTANTES DE COMUNIDADES CON OBJETO DE OBTENER INFORMACIÓN IMPORTANTE PARA LA OPERACIÓN DE LA EMPRESA Y DE LOGRAR ACUERDOS VENTAJOSOS EN ASPECTOS EN QUE ELLO ES POSIBLE. PARTICIPA EN JUNTAS Y REUNIONES OSTENTANDO LA REPRESENTACIÓN DE LA EMPRESA ANTE DEPENDENCIAS Y ORGANIZACIONES.,736.69
ec_403111000061,403111000061,TÉCNICO DE OPERACIONES PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,C1,BAJO SUPERVISIÓN REALIZA ACTIVIDADES DE OPERACIONES ESPECIALIZADAS EN LOS DIFERENTES PROCESOS DE LA OPERACIÓN TANTO EN CAMPO COMO EN BASE EN LAS DIFERENTES RAMAS O DISCIPLINAS,703.93
ec_403111000070,403111000070,LABORATORISTA ,C1,RESPONSABLE DE LAS ACTIVIDADES DEL ANÁLISIS QUÍMICO Y O FÍSICO DE LOS MATERIALES Y PRODUCTOS. ,703.93
ec_430000000026,430000000026,ESPECIALISTA DE EXPLOSIVOS PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,C1,RESPONSABLE DEL MANEJO DE EXPLOSIVOS.,703.93
ec_430000000027,430000000027,OPERADOR DE  OPERACIONES / PETRÓLEO,C2,EJECUTAR OPERACIONES EN LOS DIFERENTES PROCESOS TANTO EN CAMPO COMO EN BASE EN LAS DIFERENTES RAMAS O DISCIPLINAS,667.83
ec_420000000018,420000000018,RELACIONADOR COMUNITARIO PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,D1,BAJO SUPERVISIÓN APOYA EN PROGRAMAS DE RELACIONES A LA COMUNIDAD Y A LOS NATIVOS POLÍTICA DE DESARROLLO Y GESTIÓN. ,569.92
ec_420000000041,420000000041,ARMADOR  DE MONTAJES INDUSTRIALES PETRÓLEO CRUDO Y GAS NATURAL Y SUS DERIVADOS,D2,BAJO SUPERVISIÓN APOYA A  LA CONSTRUCCIÓN DE MONTAJES INDUSTRIALES ,564.49
ec_410000000005,410000000005,COORDINADOR LOGÍSTICO DE TRANSPORTE,B1,,671.54
ec_403000000017,403000000017,JEFE DE CAMPO MINAS/CANTERAS/YACIMIENTOS,B1,RESPONSABLE  Y REPRESENTANTE DE LA EMPRESA DE SER EL ADMINISTRADOR  DE LA OPERACIÓN Y DEMÁS FACES DEL CAMPO.  MINAS / CANTERAS Y YACIMIENTOS,671.54
ec_403000000018,403000000018,JEFE  DE FACILIDADES Y CONSTRUCCIÓN,B2, RESPONSABLE Y REPRESENTANTE DE LA EMPRESA PARA LA COORDINACIÓN DE LAS FACILIDADES Y CONSTRUCCIONES DE ACUERDO A LA ESPECIALIZACIÓN O DISCIPLINA. RESPONSABLE DE LA INGENIERÍA COMPRAS CONSTRUCCIÓN Y PRE-OPERACIÓN.,646.84
ec_403132000006,403132000006,JEFE DE FUNDICIÓN,B2,,646.84
ec_430000000031,430000000031,JEFE DE GEOLOGÍA,B2,REALIZA ACTIVIDADES ESPECIALIZADAS EN LAS DIFERENTES RAMAS DE LA GEOLOGÍA,646.84
ec_403132000007,403132000007,JEFE DE MANTENIMIENTO,B2,RESPONSABLE Y REPRESENTANTE DE LA EMPRESA PARA LA COORDINACIÓN DEL MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LA MAQUINARIA Y EQUIPO MARCOS ELÉCTRICOS / ELECTRÓNICOS MECÁNICO Y DE LA CONSTRUCCIÓN EN GENERAL SUPERVISANDO ORIENTANDO Y VERIFICANDO SUPERVISA A UN GRUPO DE SUPERVISORES DE MANTENIMIENTO. ,646.84
ec_403000000015,403000000015,JEFE DE MINAS/CANTERAS,B2,,646.84
ec_403000000022,403000000022,JEFE DE OPERACIONES MINAS / CANTERAS / YACIMIENTOS,B2,RESPONSABLE  Y REPRESENTANTE DE LA EMPRESA  PARA  LA COORDINACIÓN DE LA OPERACIÓN  PROPORCIONA UNA GUÍA DE TRABAJO  Y EVALÚA EL DESEMPEÑO DE LA OPERACIÓN. RESPONSABLE  DIRECTA DE LAS OPERACIONES  EN CAMPO. ,646.84
ec_403132000008,403132000008,JEFE DE PERFORACIÓN,B2, RESPONSABLE  Y REPRESENTANTE DE LA EMPRESA PARA LA  PERFORACIÓN REPRESENTA ANTE PROVEEDORES Y CONTRATISTAS PARA LA PERFORACIÓN DEL POZO MINAS Y CANTERAS. ,646.84
ec_403000000016,403000000016,JEFE DE PLANTA MINAS/CANTERAS/YACIMIENTOS,B2,RESPONSABLE Y REPRESENTANTE DE LA EMPRESA PARA LA OPERACIÓN Y MANTENIMIENTO DE LA PLANTA.,646.84
ec_403132000010,403132000010,JEFE DE REFINACIÓN,B2,,646.84
ec_403000000021,403000000021,JEFE DE RELACIONES COMUNITARIAS MINAS / CANTERAS / YACIMIENTOS ,B2,RESPONSABLE Y REPRESENTANTE DE LA EMPRESA PARA INSTRUMENTAR LA POLÍTICA DE RELACIONES DE LA EMPRESA CON LAS COMUNIDADES Y AUTORIDADES. PROMUEVE Y PARTICIPA EN PROGRAMAS DE BENEFICIOS PARA LA COMUNIDAD Y REALIZA ACTIVIDADES TENDIENTES A MEJORAR LA IMAGEN DE LA EMPRESA. RESPONSABLE DE LA RESPONSABILIDAD SOCIAL. ,646.84
ec_403132000011,403132000011,JEFE DE RIELEROS,B2,,646.84
ec_430000000032,430000000032,JEFE DE SEGURIDAD SALUD AMBIENTE Y CALIDAD,B2,RESPONSABLE Y REPRESENTANTE DE LA EMPRESA PARA LA PLANIFICACIÓN IMPLEMENTACIÓN Y ADMINISTRACIÓN DE  PROGRAMAS DE SEGURIDAD MEDIO AMBIENTE SALUD Y CALIDAD. REVISA INTERPRETA Y ASESORA A LA GERENCIA IMPLICA LA SUPERVISIÓN DIRECTA DE UN GRUPO DE PROFESIONALES. ,646.84
ec_403132000012,403132000012,JEFE DE TALLER DE TORNOS,B2,RESPONSABLE DE LA ADMINISTRACIÓN DEL TALLER DE TORNOS.,646.84
ec_403000000026,403000000026,INGENIERO DE OPERACIONES MINAS/CANTERAS/YACIMIENTOS,B3,REALIZA ACTIVIDADES DE OPERACIONES  EN LOS DIFERENTES PROCESOS DE CAMPO DE ACUERDO A LA DISCIPLINA.,622.26
ec_403000000023,403000000023,INGENIERO DE FACILIDADES Y CONSTRUCCIÓN MINAS / CANTERAS / YACIMIENTOS,B3,RESPONSABLE DE EJECUTAR Y MONITOREAR LOS PROYECTOS DE ACUERDO A LA ESPECIALIZACIÓN O DISCIPLINA,622.26
ec_403000000024,403000000024,INGENIERO DE MANTENIMIENTO MINAS / CANTERAS / YACIMIENTOS,B3,RESPONSABLE DE RESOLVER PROBLEMAS TÉCNICOS PARA ASEGURAR LA CONFORMIDAD DEL EQUIPO Y LA MAQUINARIA CON PROCEDIMIENTOS DE PRODUCCIÓN Y ESPECIFICACIONES DE PROCESOS RELACIONADOS CON LA MECÁNICA LA MAQUINARIA EL INSTRUMENTO Y LOS TRABAJOS ELÉCTRICOS CIVILES Y OTROS.,622.26
ec_403000000025,403000000025,INGENIERO DE PROYECTOS MINAS/CANTERAS/YACIMIENTOS,B3,RESPONSABLE DE LAS ACTIVIDADES DE DESARROLLO DE PROYECTOS DESARROLLANDO EL ALCANCE DEL PROYECTO CONJUNTAMENTE CON LAS ÁREAS SOLICITANTES  PROPONIENDO LAS ALTERNATIVAS NECESARIAS COORDINANDO LA PREPARACIÓN DEL DISEÑO DE PROYECTOS E INSPECCIONANDO SU IMPLEMENTACIÓN.,622.26
ec_430000000046,430000000046,SUPERVISOR DE  OPERACIONES MINAS/CANTERAS/YACIMIENTOS,B3,RESPONSABLE DE LAS INSTALACIONES DE PRODUCCIÓN ALMACENAMIENTO ETC.   PROPORCIONA UNA GUÍA DE TRABAJO  Y EVALÚA EL DESEMPEÑO DE OPERADORES DE PRODUCCIÓN QUE LE REPORTAN DIRECTAMENTE.,622.26
ec_403000000027,403000000027,SUPERVISOR DE FACILIDADES Y CONSTRUCCIÓN MINAS/CANTERAS/YACIMIENTOS,B3,SUPERVISA QUE LAS OBRAS CIVILES SE DESARROLLEN BAJOS NORMAS DE CALIDAD Y DE ACUERDO A ESPECIFICACIONES PACTADAS INICIALMENTE ENTRE LA COMPAÑÍA Y LOS CONTRATISTAS.,622.26
ec_430000000047,430000000047,SUPERVISOR DE MANTENIMIENTO MINAS / CANTERAS / YACIMIENTOS,B3,SUPERVISA A UN GRUPO DE PERSONAS VERIFICA LA EJECUCIÓN DE PROGRAMAS DE MANTENIMIENTO CONTROLA LOS COSTOS DE ACUERDO A LA  ESPECIALIZACIÓN EN CADA DISCIPLINA,622.26
ec_430000000028,430000000028,SUPERVISOR DE PROYECTOS MINAS / CANTERAS / YACIMIENTOS,B3,RESPONSABLE DE LA EJECUCIÓN DE OBRAS EN PROYECTOS,622.26
ec_403000000013,403000000013,SUPERVISOR DE SALUD SEGURIDAD AMBIENTE Y CALIDAD MINAS / CANTERAS / YACIMIENTOS,B3,SUPERVISA Y COORDINA LA IMPLEMENTACIÓN DE PROGRAMAS DE SEGURIDAD AMBIENTE SALUD Y CALIDAD. RECONOCE EVALÚA Y CONTROLA LOS FACTORES QUE PUEDEN AFECTAR A LA EFICIENCIA DE LAS OPERACIONES DE TRABAJO. DESARROLLA Y RECOMIENDA MEDIDAS PARA CONTROLAR O REDUCIR LOS PROBLEMAS DE SALUD. DEBE ESTAR BIEN INFORMADO ACERCA DE LOS REGLAMENTOS DE SALUD.,622.26
ec_430000000029,430000000029,SUPERVISOR RELACIONES COMUNITARIAS MINAS/CANTERAS/YACIMIENTOS,B3,MANTENER RELACIONES CON REPRESENTANTES DE COMUNIDADES CON OBJETO DE OBTENER INFORMACIÓN IMPORTANTE PARA LA OPERACIÓN DE LA EMPRESA Y DE LOGRAR ACUERDOS VENTAJOSOS EN ASPECTOS EN QUE ELLO ES POSIBLE. PARTICIPA EN JUNTAS Y REUNIONES OSTENTANDO LA REPRESENTACIÓN DE LA EMPRESA ANTE DEPENDENCIAS Y ORGANIZACIONES.,622.26
ec_410000000013,410000000013,DISPARADORES (OPERADOR DE BLASTER),C1,,597.83
ec_430000000030,430000000030,ESPECIALISTA DE EXPLOSIVOS MINAS/CANTERAS/YACIMIENTOS,C1,RESPONSABLE DEL MANEJO DE EXPLOSIVOS,597.83
ec_430000000033,430000000033,ESPECIALISTA DE GEOLOGÍA,C1,REALIZA ACTIVIDADES ESPECIALIZADAS EN LAS DIFERENTES RAMAS DE LA GEOLOGÍA,597.83
ec_430000000035,430000000035,ESPECIALISTA DE MINAS/CANTERAS,C1,,597.83
ec_430000000034,430000000034,ESPECIALISTA DE PERFORACIÓN,C1,BAJO SUPERVISIÓN INDIRECTA COORDINA Y DIRIGE LOS ESTUDIOS DE INGENIERÍA DE PERFORACIÓN.  ,597.83
ec_420000000014,420000000014,INGENIERO DE PERFORACIÓN,C1,BAJO SUPERVISIÓN INDIRECTA COORDINA Y DIRIGE LOS ESTUDIOS DE INGENIERÍA DE PERFORACIÓN.  ,597.83
ec_420000000045,420000000045,TÉCNICO DE MANTENIMIENTO/EQUIPOS PESADOS,C1,REALIZA MANTENIMIENTO  Y SERVICIOS DE REPARACIÓN A  EQUIPOS PESADOS ASÍ COMO A OTROS EQUIPOS DE ACUERDO A MÉTODOS PRÁCTICAS Y TÉCNICAS DE MANTENIMIENTO EN RELACIÓN A SU ESPECIALIZACIÓN EN CADA DISCIPLINA,597.83
ec_403000000014,403000000014,TÉCNICO DE OPERACIONES MINAS/CANTERAS/YACIMIENTOS,C1,BAJO SUPERVISIÓN REALIZA ACTIVIDADES DE OPERACIONES ESPECIALIZADAS EN LOS DIFERENTES PROCESOS DE LA OPERACIÓN TANTO EN CAMPO COMO EN BASE EN LAS DIFERENTES RAMAS O DISCIPLINAS,597.83
ec_403132000017,403132000017,ENTIBADOR,C2,,573.53
ec_430000000036,430000000036,OPERADOR DE MINAS/CANTERAS,C2,INCLUYE LAS ACTIVIDADES DE OPERACIÓN DE TRITURACIÓN MOTORISTA FLOTACIÓN MALACATE MÁQUINA CARGADORA MINA PLANTA ELÉCTRICA PLATAFORMA Y SIMILARES ,573.53
ec_403132000026,403132000026,RIELEROS,C2,,573.53
ec_430000000037,430000000037,SOLDADOR MIXTO,C2,BAJO SUPERVISIÓN  REALIZA TRABAJOS DE SOLDADURA EMPLEANDO MÁS DE UNA TÉCNICA CALIFICADA MANTENIENDO LAS NORMAS Y PROCEDIMIENTOS DE SOLDADURA,573.53
ec_403132000027,403132000027,TÉCNICO  MANTENIMIENTO/EQUIPOS LIVIANOS,C2,INCLUYE TÉCNICO ELÉCTRICO Y MECÁNICO,573.53
ec_403132000028,403132000028,TOPÓGRAFO,C2,APOYA A REALIZAR ESTUDIOS DE TOPOGRAFÍA,573.53
ec_430000000038,430000000038,SOLDADOR,C3, BAJO SUPERVISIÓN  UTILIZA MÁQUINAS MANUALES DE SOLDADURA CON UNA TÉCNICA CALIFICADA MANTENIENDO LAS NORMAS Y PROCEDIMIENTOS DE SOLDADURA,572.39
ec_430000000039,430000000039,TÉCNICO SALUD SEGURIDAD AMBIENTE Y CALIDAD,C3,RECONOCIMIENTO EVALUACIÓN Y CONTROL DE RIESGOS PROFESIONALES Y DE SEGURIDAD. RECONOCE EVALÚA Y CONTROLA LOS FACTORES AMBIENTALES. DESARROLLA Y RECOMIENDA MEDIDAS CORRECTIVAS PARA ELIMINAR CONTROLAR O REDUCIR LOS PROBLEMAS DE SALUD. ,572.39
ec_420000000020,420000000020,ASISTENTE   SALUD SEGURIDAD AMBIENTE  SALUD,D1,BRINDA APOYO EN EL DESARROLLO COORDINACIÓN E IMPLEMENTACIÓN DEL PROGRAMA DE SEGURIDAD MEDIO AMBIENTE CALIDAD Y SALUD,525.35
ec_410000000038,410000000038,CAMPAMENTERO,D1,,525.35
ec_403132000032,403132000032,DESPACHADOR DE COMBUSTIBLES,D1,RESPONSABLE DE CONTROL Y DESPACHO DE  COMBUSTIBLES ( GAS GASOLINA DIÉSEL BUNKER BENCINA),525.35
ec_403000000019,403000000019,RELACIONADOR COMUNITARIO MINAS / CANTERAS / YACIMIENTOS,D1,BAJO SUPERVISIÓN APOYA EN PROGRAMAS DE RELACIONES A LA COMUNIDAD Y A LOS NATIVOS POLÍTICA DE DESARROLLO Y GESTIÓN,525.35
ec_403000000020,403000000020,ARMADOR  DE MONTAJES INDUSTRIALES MINAS / CANTERAS / YACIMIENTOS,D2,BAJO SUPERVISIÓN APOYA A  LA CONSTRUCCIÓN DE MONTAJES INDUSTRIALES ,501.48
ec_403132000033,403132000033,ASISTENTE DE GEÓLOGO,D2, APOYA EN LAS ACTIVIDADES DE LAS DIFERENTES RAMAS DE LA  GEOLOGÍA,501.48
ec_420000000019,420000000019,ASISTENTE DE LABORATORIO,D2,APOYA AL ANÁLISIS QUÍMICO Y/O FÍSICO DE MATERIALES Y PRODUCTOS ,501.48
ec_403132000036,403132000036,AYUDANTE  DE PERFORACIÓN,D2,BAJO SUPERVISIÓN DIRECTA ASISTE Y REALIZA LAS ACTIVIDADES DE PERFORACIÓN,501.48
ec_430000000043,430000000043,AYUDANTE DE FACILIDADES Y CONSTRUCCIÓN,D2,BAJO SUPERVISIÓN DIRECTA ASISTE A FACILIDADES Y CONSTRUCCIÓN TANTO EN CAMPO COMO EN BASE EN LAS DIFERENTES RAMAS O DISCIPLINAS,501.48
ec_430000000042,430000000042,AYUDANTE DE MANTENIMIENTO,D2,AYUDA Y APOYA AL MANTENIMIENTO DE LOS EQUIPOS Y TUBERÍAS.  TODO ELLO BAJO LA VIGILANCIA DE OTRO TÉCNICO MÁS EXPERIMENTADO  O  DE  SU SUPERVISOR,501.48
ec_403132000034,403132000034,AYUDANTE DE MINAS / CANTERAS,D2,INCLUYE FUNCIONES DE TRITURACIÓN FLOTACIÓN FUNDICIÓN Y REFINACIÓN APERTURA DE TROCHA CARGA POZOS CUÑERO EQUIPO DE TALADRO PORTÁTIL EQUIPO DE TALADRO UPHOLE EXCAVADORA EXTRUSIÓN REFRACCIÓN PROTECCIÓN CATÓDICA  Y SIMILARES,501.48
